Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,564.9188044,None,['9'],0,[1.6120839999930467],564.9188044,None,564.9188044,None,564.9188044,None,566.6101231,None,566.6101231,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.9654745,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,569.2809423,None,['0'],0,[1.5974942000029841],569.2809423,None,569.2809423,None,569.2809423,None,570.961588,None,570.961588,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3114092,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,573.6266592,None,['7'],0,[4.115132899998571],573.6266592,None,573.6266592,None,573.6266592,None,577.8207786,None,577.8207786,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.171533,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,580.4863117,None,['5'],0,[3.0173416000034194],580.4863117,None,580.4863117,None,580.4863117,None,583.5922964,None,583.5922964,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9489419,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rxnzkqt,"['r', 'x', 'n', 'z', 'k', 'q', 't']",0,"[1.1167274000035832, 1.407614099996863, 1.9843074999953387, 2.2539764999964973, 2.695818699998199, 2.819256000002497, 3.292344499990577, 5.307162999990396]",586.2314127,None,586.2314127,None,1,RXNZKQT,586.2314127,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,592.1246811,None,['6'],0,[3.459238199997344],592.1246811,None,592.1246811,None,592.1246811,None,595.6848831,None,595.6848831,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,597.0206444,None,['7'],0,[1.680344199994579],597.0206444,None,597.0206444,None,597.0206444,None,598.7667413,None,598.7667413,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0843825,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,601.4161404,None,['7'],0,[2.793390899998485],601.4161404,None,601.4161404,None,601.4161404,None,604.2965148,None,604.2965148,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6453977,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,606.961062,None,['8'],0,[1.6218030000018189],606.961062,None,606.961062,None,606.961062,None,608.6827097,None,608.6827097,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0244685,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,611.3398021,None,['4'],0,[1.6872203999955673],611.3398021,None,611.3398021,None,611.3398021,None,613.1150993,None,613.1150993,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.4701082,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,615.7854148,None,['5'],0,[1.2664572999929078],615.7854148,None,615.7854148,None,615.7854148,None,617.122128,None,617.122128,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.46609,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,619.7649263,None,['4'],0,[1.2581921000091825],619.7649263,None,619.7649263,None,619.7649263,None,621.1202926,None,621.1202926,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.462192,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,623.7776215,None,['5'],0,[1.4656817000068258],623.7776215,None,623.7776215,None,623.7776215,None,625.3063577,None,625.3063577,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.6415293,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,627.9734471,None,['1'],0,[4.221107799996389],627.9734471,None,627.9734471,None,627.9734471,None,632.2903759,None,632.2903759,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6345909,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vnrjxlz,"['v', 'n', 'r', 'j', 'x', 'l', 'z']",0,"[1.2181999000022188, 1.7418825999920955, 2.102249000003212, 2.4485897999984445, 2.759958499998902, 3.1133702999941306, 3.412216400000034, 4.553329300004407]",634.9169315,None,634.9169315,None,0,VNRJZLXK,634.9169315,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,640.061783,None,['3'],0,[1.6858341000042856],640.061783,None,640.061783,None,640.061783,None,641.8391254,None,641.8391254,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.1919188,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,644.5073568,None,['4'],0,[1.2156344999966677],644.5073568,None,644.5073568,None,644.5073568,None,645.7927066,None,645.7927066,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.1381139,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,648.4537758,None,['1'],0,[1.001548800006276],648.4537758,None,648.4537758,None,648.4537758,None,649.5518497,None,649.5518497,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8844292,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,652.2164276,None,['6'],0,[1.855993999997736],652.2164276,None,652.2164276,None,652.2164276,None,654.1761014,None,654.1761014,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,655.512746,None,['1'],0,[1.4290770999941742],655.512746,None,655.512746,None,655.512746,None,657.0096984,None,657.0096984,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3270508,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,659.6590921,None,['4'],0,[1.1630179000057979],659.6590921,None,659.6590921,None,659.6590921,None,660.9152564,None,660.9152564,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2565587,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,663.5554373,None,['6'],0,[2.1806478000071365],663.5554373,None,663.5554373,None,663.5554373,None,665.8252621,None,665.8252621,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.1517773,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,668.4839634,None,['3'],0,[2.657703200005926],668.4839634,None,668.4839634,None,668.4839634,None,671.2377668,None,671.2377668,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5632204,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,673.8953726,None,['0'],0,[2.2737923999957275],673.8953726,None,673.8953726,None,673.8953726,None,676.2654282,None,676.2654282,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.6081697,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atrshkl,"['a', 't', 'r', 's', 'h', 'k', 'l']",0,"[1.2138003000000026, 1.8469212999916635, 2.1720452000008663, 2.4193627999920864, 2.8109173999982886, 3.2045133999927202, 3.4651233999902615, 3.8020954999956302]",678.890412,None,678.890412,None,0,QTRSHKLZ,678.890412,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
